,trade_date,market,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
6,2021-01-12T00:00:00.000,JKM,75.4916963433199,36.64775308824927,21.06175795184895,18.773279647688565,18.346614201150192,18.32240528396416,18.583620837910694,19.068735438097118,19.03141893039047,20.627602453584508,21.732652585026536,22.561721060547782,22.759244424638027,20.52062846482545,16.964271654735324,15.954880183909047,15.922325209085399,15.816715479747874,16.145823002554245,17.31071329725059,16.648271722449564,17.381521036246646,17.88787528311341,19.48261429633171,19.48261429633171,17.89065730232595,16.182872008413533,15.198598961054314,14.419098577848779,14.67030956270407,14.975555920725977,16.056022632395667,15.731248639516515,16.424131924547055,16.902585728734223,17.728042929316118
285,2022-02-14T00:00:00.000,JKM,75.46718476696333,74.67140707885514,74.43043214513224,74.57333588489816,74.94236377758776,74.7179208451319,74.94236377758776,75.67033224015996,77.37256796384206,79.07480368752417,79.22163027504835,79.22163027504835,72.74837106706416,50.0617018706984,47.133856425965185,46.797892535809645,47.51801530286529,47.99800374643195,48.477992189998595,47.58218188405429,49.98324491553281,51.439462044088515,52.25681539486723,52.25681539486723,46.22711818697994,37.01795287100691,34.853101315259096,34.60456088943094,34.782209852198754,35.491965093036086,36.20172033387342,36.82853536496425,38.45063291301294,39.57088615141311,38.78743741340239,38.78743741340239
2872,2022-02-09T00:00:00.000,TTF,75.40000000000005,74.18969999999995,73.30999999999996,72.4303,72.79899999999999,72.63180000000006,72.63740000000003,72.90329999999996,73.63930000000002,74.26610000000001,73.94790000000006,73.93339999999996,70.33079999999998,47.833000000000006,44.279,43.74620000000002,43.413000000000004,43.54400000000002,44.08120000000001,44.72929999999999,45.089999999999996,45.45070000000002,45.757200000000005,45.3086,43.54310000000002,34.22900000000001,32.55050000000003,31.9701,31.303199999999975,31.49270000000001,31.979199999999995,32.75130000000001,33.25,33.74879999999999,33.64729999999999,33.48149999999999
1498,2021-10-28T00:00:00.000,THE,75.39000000000004,75.55,75.4772,75.0834,66.70070000000004,50.48049999999997,42.96250000000001,42.2316,42.070799999999984,42.0084,42.07150000000001,42.6791,43.30019999999999,43.473199999999984,43.60159999999998,43.070699999999995,40.88799999999999,31.129900000000013,28.607099999999974,27.93439999999999,27.14350000000001,27.30640000000002,27.807800000000007,28.374400000000012,28.7731,28.91610000000002,29.409300000000023,29.35059999999999,28.447800000000022,23.392600000000012,22.109900000000007,21.800700000000003,21.5403,21.843399999999985,22.422199999999986,22.539300000000015
2798,2021-10-28T00:00:00.000,TTF,75.34999999999995,75.59999999999995,75.5535,75.08359999999998,66.53230000000002,50.03050000000001,42.512500000000024,41.78160000000002,41.670800000000014,41.60840000000001,41.6715,42.218900000000005,42.8819,43.2276,43.2896,42.84570000000001,40.7449,30.802800000000016,28.342099999999984,27.72540000000001,26.878500000000003,27.041399999999985,27.542799999999982,28.06780000000001,28.49440000000001,28.752100000000013,29.10059999999999,29.10059999999999,28.254800000000014,23.036000000000012,21.839899999999986,21.584399999999995,21.26030000000002,21.5634,22.1422,22.21429999999999
3101,2022-12-30T00:00:00.000,TTF,75.30000387096774,75.90000000000005,78.2419,80.99250000000002,80.58750000000005,81.41100000000004,82.17749999999995,82.42500000000003,82.93379999999998,83.51569999999997,85.2114,85.64910000000005,86.33599999999994,85.49290000000002,81.1848,81.15659999999998,73.521,72.19170000000003,72.6876,72.83400000000002,74.10770000000001,73.97780000000006,74.72499999999995,75.47229999999995,74.61369999999994,71.67499999999997,68.73630000000001,64.14650000000005,59.43849999999998,52.9454,55.3777,55.34999999999997,55.321400000000025,58.065299999999986,58.007299999999994,57.77919999999996
1807,2023-01-09T00:00:00.000,THE,75.25,76.17500000000001,77.84920000000005,77.8478,78.07719999999999,78.45460000000001,78.92500000000001,79.41109999999999,81.04569999999998,84.50579999999995,86.12980000000003,85.50460000000005,85.3379,81.86760000000002,74.79120000000006,73.38439999999996,73.59049999999999,72.67569999999998,72.81840000000005,74.05940000000005,74.7273,75.45000000000002,76.1728,74.78339999999999,72.34999999999997,69.9166,63.68200000000001,59.7473,53.96779999999997,55.952,55.92499999999997,55.87709999999998,60.66229999999997,60.60580000000003,60.38370000000003,58.56729999999998
2852,2022-01-12T00:00:00.000,TTF,75.09999999999995,73.75,65.1123,63.765100000000025,63.585499999999975,63.29929999999996,63.28670000000005,63.46779999999996,63.97589999999997,64.75219999999996,65.33649999999994,65.3053,65.1142,60.85370000000006,39.73450000000002,36.663599999999995,35.97820000000001,35.535499999999985,35.6428,36.08249999999999,36.580000000000005,36.875,37.169999999999995,37.799299999999995,37.7993,36.70059999999999,28.600000000000016,27.197499999999994,26.712599999999988,26.06330000000002,26.221099999999986,26.626099999999987,27.64829999999998,28.212499999999984,28.776799999999987,28.974399999999974
1578,2022-02-17T00:00:00.000,THE,75.08500000000002,74.43810000000002,73.86529999999998,73.69350000000003,73.54549999999999,73.3995,73.47250000000003,74.04080000000003,74.70430000000005,74.82089999999998,74.8173,74.66949999999999,71.44890000000002,48.401800000000016,44.80230000000004,44.22569999999998,44.15930000000002,44.290899999999986,44.83040000000003,45.4411,46.21520000000001,46.31359999999997,46.311999999999976,45.81410000000003,43.992700000000006,35.2092,33.473200000000006,32.85220000000002,32.5489,32.77300000000002,33.23109999999998,33.94500000000002,34.475000000000016,34.985,34.969900000000024,34.76499999999999
291,2022-02-22T00:00:00.000,JKM,74.9895714101128,72.66886506147769,74.00257220400654,74.41918093406272,75.25771085449124,75.03207109264203,75.25771085449124,75.83173617181026,78.95881807580244,79.7405885518005,80.29308442468036,80.29308442468036,73.73219593423183,51.677936336485864,48.655705622944076,48.30871808334694,49.05190332125924,49.54736014653412,50.04281697180898,50.880787685888436,51.663676574584606,54.01178403432409,52.86457220920964,52.86457220920964,46.76474935356826,37.187222213068615,35.0121891183659,34.76278308668126,34.94089030885965,35.65415800709677,36.36714610215937,37.00296372105048,38.632770625411204,39.75817340291197,38.743213879352275,38.743213879352275
1573,2022-02-10T00:00:00.000,THE,74.93499999999996,73.75410000000005,73.13509999999998,73.28929999999995,72.89840000000002,72.73219999999998,72.73769999999996,73.1477,73.87910000000005,74.50190000000002,74.0344,73.94599999999996,70.29459999999997,48.65619999999998,45.036800000000014,44.45700000000002,44.199000000000005,44.330799999999975,44.87089999999998,45.53150000000003,45.89499999999999,46.258499999999984,46.314499999999974,45.81660000000002,43.99530000000002,35.72770000000001,33.96500000000002,33.33450000000002,32.719699999999996,32.94489999999998,33.40599999999998,34.11699999999998,34.649999999999984,35.163000000000004,35.04650000000001,34.841
1557,2022-01-19T00:00:00.000,THE,74.92499999999997,73.86499999999997,62.33760000000002,60.7672,60.47929999999998,60.23049999999995,60.21849999999996,60.42540000000003,60.997200000000014,61.91010000000004,62.281199999999956,62.2156,61.973300000000044,57.900599999999955,40.110599999999984,37.01500000000001,36.29679999999999,35.8593,35.9659,36.40300000000001,36.74479999999997,37.03750000000001,37.33020000000001,37.51909999999999,37.481599999999986,36.361700000000006,28.71870000000001,27.300299999999996,26.7929,26.19560000000001,26.31190000000001,26.70299999999998,27.73929999999999,28.29750000000001,28.855800000000016,29.03539999999999
2878,2022-02-17T00:00:00.000,TTF,74.8,73.87809999999995,73.3053,73.13349999999997,73.03549999999997,72.88950000000003,72.96250000000003,73.25079999999998,73.91429999999995,74.03090000000002,74.20260000000003,74.1295,70.98039999999997,47.79340000000001,44.24229999999997,43.710000000000015,43.59930000000001,43.73090000000001,44.27040000000002,44.99109999999998,45.76520000000003,45.863599999999984,46.06580000000002,45.6141,43.83680000000002,34.683999999999976,32.983200000000004,32.395099999999985,32.0589,32.253000000000014,32.75109999999998,33.49,34,34.51,34.51,34.340000000000025
2808,2021-11-11T00:00:00.000,TTF,74.8,75,74.57079999999998,68.34729999999996,45.988000000000035,39.3533,38.73739999999999,38.77849999999999,38.5658,38.642500000000005,38.838499999999996,39.37109999999999,40.13779999999998,40.140799999999984,39.7292,37.78119999999999,30.643199999999986,28.1952,27.58180000000001,27.03679999999998,27.09119999999999,27.481099999999994,27.92849999999999,28.32500000000001,28.72159999999999,29.315299999999986,29.315299999999986,28.463200000000022,23.322,22.111099999999997,21.852399999999992,21.54690000000001,21.743799999999997,22.349699999999988,22.66390000000001,23.149999999999988
278,2022-02-03T00:00:00.000,JKM,74.78554140380348,75.5185973857531,74.05248542185386,74.38443530047256,74.21846036116321,73.92164184469833,74.51527887762809,74.55041023978191,75.31112871161642,78.35400259895445,78.05386458370339,78.05386458370339,71.67600091584286,45.29179468853244,42.642834657155255,42.33910051821914,42.990275530109486,43.42457662130228,43.85887771249507,43.3443554006361,45.53162847583445,46.858044865814975,47.32526431997079,47.32526431997079,41.86468881669326,32.37700803597326,30.483510603352457,30.266083432857208,30.42127000111145,31.042292899027256,31.66303917204422,32.2381423367511,33.657781317643725,34.63841658406312,34.302870581759386,34.302870581759386
3107,2023-01-09T00:00:00.000,TTF,74.75,75.75,76.81400000000001,77.12280000000005,77.66580000000002,77.92959999999995,78.40000000000005,78.88609999999998,79.3038,82.6714,84.45460000000001,84.65459999999999,84.48790000000004,81.01759999999999,73.69669999999998,71.5344,71.01189999999998,70.82570000000003,70.9684,72.20939999999999,71.55230000000002,72.27500000000003,72.99780000000004,71.9584,69.52500000000003,67.09159999999999,62.375299999999974,57.797299999999964,51.48340000000001,54.00199999999997,53.97499999999997,53.94710000000002,56.53729999999997,56.48080000000003,56.258700000000026,54.49229999999996
1508,2021-11-11T00:00:00.000,THE,74.73499999999997,74.94219999999997,74.62609999999997,68.71039999999998,46.49300000000001,39.858300000000014,39.242399999999996,39.22350000000003,39.01080000000001,39.0875,39.2669,39.76080000000001,40.367700000000006,40.421499999999995,39.929200000000016,37.90529999999999,30.90629999999999,28.520200000000017,27.962599999999988,27.36180000000001,27.4162,27.80610000000001,28.25990000000001,28.628600000000002,28.910499999999985,29.599299999999978,29.5403,28.630800000000015,23.5249,22.391100000000012,22.1366,21.776899999999994,21.993799999999997,22.599699999999988,23.004800000000007,23.468399999999985
262,2022-01-12T00:00:00.000,JKM,74.71325018111784,64.21187552515524,56.95146139655857,55.73679135223061,56.75821843496094,58.943520269256425,58.943520269256425,59.120475609805105,60.63936528796248,61.78557211161012,63.58549226820519,65.13336839060221,65.13336839060221,59.811181166829776,38.02082875570735,35.79715439046605,35.542073681157184,36.088951262478474,36.45335227577686,36.81775328907524,35.75381275479344,37.557873831994165,38.652181117384174,41.665943134186065,41.665943134186065,36.85833431101074,28.343221238898053,26.685748751137815,26.495542464651,26.631364660516766,27.174929505353525,27.718218288816576,28.681672483067615,29.944929329168694,30.817283270095132,32.10787019219359
263,2022-01-13T00:00:00.000,JKM,74.43679475891831,71.70289829164204,54.815449288547214,53.522761824140936,53.96282564181116,56.54655033130746,56.54655033130746,56.71652498088258,58.80105227720922,59.91248845671259,61.6578915735471,62.29130843110618,62.29130843110618,57.20142029997796,38.323507641583504,36.082207610211846,35.82504531676081,36.376225248392764,36.74367853614741,37.111131823902035,36.22962898913137,38.0578191116651,39.166504892308026,41.603908362428974,41.603908362428974,36.80363723130497,28.301054194144157,26.645864159932035,26.45608663856175,26.59168130238139,27.134334997545984,27.67698869271058,28.6390782140921,29.90041113148938,30.771462450590384,32.41895136799328
2873,2022-02-10T00:00:00.000,TTF,74.40000000000005,73.18910000000004,72.57009999999997,72.72430000000003,72.38339999999998,72.21720000000003,72.22270000000002,72.44270000000004,73.17409999999998,73.79690000000001,73.5054,73.491,69.91000000000001,48.05749999999997,44.48679999999998,43.95149999999998,43.64899999999997,43.7808,44.32090000000001,45.076499999999974,45.44000000000003,45.80349999999999,46.06320000000003,45.611599999999974,43.83429999999999,35.21699999999999,33.49,32.892900000000026,32.24469999999999,32.43989999999999,32.941000000000024,33.687000000000005,34.20000000000002,34.71299999999999,34.611499999999985,34.441000000000024
2809,2021-11-12T00:00:00.000,TTF,74.40000000000005,74.76839999999997,74.58729999999996,68.20119999999999,45.90560000000003,39.4511,38.83249999999999,38.8412,38.628200000000014,38.705000000000005,38.900099999999995,39.4335,40.20139999999999,40.128,39.7165,37.76919999999998,30.72299999999999,28.268599999999996,27.65359999999999,27.16110000000001,27.21569999999998,27.607399999999988,28.174999999999986,28.575000000000014,28.9751,29.26480000000001,29.264800000000008,28.41420000000002,23.347999999999995,22.135700000000003,21.8768,21.57150000000001,21.768599999999996,22.375199999999992,22.66390000000001,23.149999999999988
1509,2021-11-12T00:00:00.000,THE,74.33999999999999,74.72110000000002,74.65249999999996,68.57369999999997,46.4106,39.95610000000002,39.3375,39.2862,39.07320000000002,39.15,39.32860000000003,39.82330000000001,40.43110000000001,40.408699999999975,39.91650000000002,37.893199999999986,30.98590000000001,28.593600000000013,28.034499999999987,27.48609999999999,27.54070000000001,27.93240000000002,28.48680000000001,28.85879999999998,29.143299999999982,29.528699999999986,29.469799999999992,28.56200000000001,23.550799999999988,22.41570000000001,22.161000000000012,21.8015,22.018599999999996,22.625199999999992,23.004800000000007,23.468399999999985
469,2022-11-07T00:00:00.000,JKM,74.31747399180813,90.76051127671191,96.57322762718702,93.0350524573326,86.71056434121783,89.47792277763969,100.54735652332705,105.27145219207732,103.20730607066405,101.14315994925076,102.07224683983485,104.17682924890362,109.43828527157554,108.59291413277816,103.65684386233394,83.91256278055707,77.54226793233258,73.00708554497277,72.48678424990577,73.60194124540453,74.34527393957126,75.08860663373802,76.04328211260407,77.24626167035458,79.49647789668252,80.36491035578341,77.73623574967996,67.22122141676887,63.80214375039973,59.92152376946298,56.848365907646574,57.963522903145325,59.16966154586892,63.43884897849503,63.69378713582294,66.4990545919218
